Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;NRO. VA01/VA21;ESTADO ITEM;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00341 Mov. Suelos San Luis;1001876;ZSTO;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;SCOTCH;;MR01;341;V1;9;14;C17;INSUMOS A;LIBRERIA;CINTAS ADHESIVAS;KG;ZPAS;1000095282;EMBALADO;;;11/9/2026;;30/9/2026;10/9/2026;;
00314 CASA Olavarría;1049867;ZSTO;VALVULA DE ALIVIO;;316-0072;MM01;26;RE;1;1;C03;EQUIPOS;REPUESTOS;CAT;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1050448;ZSTO;BASE DE FILTRO;;354-8811;MM01;26;RE;1;1;C03;EQUIPOS;REPUESTOS;?;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1001955;ZSTO;SELLADOR DE SILICONA TRANSP;;280ML;MR01;341;V1;6;8;C18;HORMIGÓN;FERRETERIA;ADHESIVOS;KG;ZPAS;1000095282;EMBALADO;;;11/9/2026;;30/9/2026;10/9/2026;;
00314 CASA Olavarría;1056786;ZSTO;VÁLVULA DE ALIVIO;;316-0073;MM01;26;RE;1;1;C03;EQUIPOS;REPUESTOS;CAT;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1057944;ZSTO;RADIADOR;;51141-10430;MM01;26;RE;1;1;C03;EQUIPOS;REPUESTOS;KOMATSU;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1001971;ZSTO;ESMALTE SINT. AEROSOL ROJO X 440CC;;KUWAIT-SINTEPLAST;MR01;341;V1;18;23;C22;INSUMOS C;PINTURAS;PINTURA AEROSOL;KG;ZPAS;1000095282;EMBALADO;;;11/9/2026;;30/9/2026;10/9/2026;;
00314 CASA Olavarría;1058439;ZSTO;CUBIERTA 24.00 R35;MICHELIN A;MICHELIN XTRA LOAD GRIP;MM01;26;V1;6;12;C50;CUBIERTAS MINERIA;;;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1058532;ZSTO;ACEITE 75W80 - MOBIL X 20 LTS;;75W80 MOBIL;MM01;26;RE;1;2;L01;ACEITES;;;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1017003;ZSSD;BATERIA 9V;;;MR01;341;V1;2;3;C27;FERRETERIA MR01;FERRETERIA;BATERIAS;KG;ZPAN;1000095283;SIN TRATAMIENTO;;;;;30/9/2026;10/9/2026;;10159991
00341 Mov. Suelos San Luis;1001708;ZSTO;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;;MÚLT. 12U;MR01;341;V1;288;360;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;GUANTE;KG;ZPAS;1000095399;EMBALADO;;;14/9/2026;;1/10/2026;11/9/2026;;
00341 Mov. Suelos San Luis;1001851;ZSTO;MOUSE INALAMBRICO;;MARCA: LOGITECH/MICROSOFT;MR01;341;V1;1;2;C05;INFORMÁT.-HARDWARE;INFORMATICA;HARDWARE;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1016946;ZSSD;TALO LIBRETA DE MAQUINISTA 50H X DUPLICA;;;MR01;341;V1;48;60;C17;INSUMOS A;LIBRERIA;TALONARIOS;KG;ZPAN;1000095283;SIN TRATAMIENTO;;;;;30/9/2026;10/9/2026;;10159991
00341 Mov. Suelos San Luis;1001949;ZSTO;CANDADO 30MM XUN;;;MR01;341;V1;4;6;C27;FERRETERIA MR01;FERRETERIA;ACCESORIOS;KG;ZPAS;1000095399;EMBALADO;;;14/9/2026;;1/10/2026;11/9/2026;;
00341 Mov. Suelos San Luis;1001970;ZSTO;ESMALTE SINT. AEROSOL NEGRO X440CC;;KUWAIT-SINTEPLAST;MR01;341;V1;6;8;C22;INSUMOS C;PINTURAS;PINTURA AEROSOL;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1017975;ZSTO;LAMPARA HB4 12V 55W;;9006;MM01;35;V1;3;5;C29;FILTROS/RESPUESTOS;REPUESTOS;TOYOTA HILUX CD SR 2.8 TDI 6 MT 4X4 // HILUX;KG;ZPAS;1000095398;SIN TRATAMIENTO;;;;;1/10/2026;11/9/2026;;
00341 Mov. Suelos San Luis;1015865;ZSSD;TOALLAS PAPEL X CAJA X 2500 UNID;;;MR01;341;V1;3;5;C17;INSUMOS A;LIMPIEZA;?;KG;ZPAN;1000095556;SIN TRATAMIENTO;;;;;5/10/2026;15/9/2026;;10160399
00341 Mov. Suelos San Luis;1016910;ZSSD;CINTA METRICA X10MT CON PASACINTO;;;MR01;341;V1;2;3;C27;FERRETERIA MR01;FERRETERIA;INSUMOS;KG;ZPAN;1000095400;SIN TRATAMIENTO;;;;;1/10/2026;11/9/2026;;10160111
00341 Mov. Suelos San Luis;1016939;ZSSD;DESODORANTE LIQUIDO P PISO X5LT;;;MR01;341;V1;9;14;C17;INSUMOS A;LIMPIEZA;LIMPIEZA /SEGURIDAD;KG;ZPAN;1000095400;ADJUDICADO;4500138640;;;;1/10/2026;11/9/2026;C17;10160111
00341 Mov. Suelos San Luis;1001824;ZSTO;CUBIERTA 295 80 R22.5 TRACCION;PIRELLI NE // GOOD YEAR // BRIDGESTON // // MICHELIN A // GOOD YEAR // GOOD YEAR // FATE SAICI // PIRELLI NE;TG01/TG02 // G677MSD // M 745 // T831 // XDY+ // ARMOR MAX MSA GEN2 // ARMOR MAX MSD // FATECARGO DO-820 // G02;MM01;35;V1;7;9;C48;CUBIERTAS CAMIONES;CUBIERTAS;VW 31320 (3 JUEGOS;KG;ZPAS;1000095398;PICKEADO;;;16/9/2026;;1/10/2026;11/9/2026;;
00341 Mov. Suelos San Luis;1003087;ZSTO;FILTRO COMBUSTIBLE;TOYOTA ARG //;233900L07000 // 233900L100;MM01;35;V1;4;6;F06;FILTRO COMBUSTIBLE;FILTROS;HILUX 2017;KG;ZPAS;1000095554;SIN TRATAMIENTO;;;;;5/10/2026;15/9/2026;;
00341 Mov. Suelos San Luis;1003276;ZSTO;FILTRO TANQUE HIDRAULICO;PARKER // No aplica //;921999 // K22001 // P551551;MM01;35;V1;4;6;F07;FILTRO FLUIDO HIDR;FILTROS;VOLCADORA MILICIC // VOLVO 330;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003835;ZSTO;BROCAXUN;;90510344137;MM01;35;V1;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;?;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003990;ZSTO;KITSEGURAIRECOMPRATLCOPCOXU;;3222188142;MM01;35;V1;2;3;C29;FILTROS/RESPUESTOS;REPUESTOS;?;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003993;ZSTO;KITSEGURAIREMOTORATLCOPCOXUN;;3222188152;MM01;35;V1;2;3;C29;FILTROS/RESPUESTOS;REPUESTOS;?;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1004017;ZSTO;BROCA 4B FFCONCAV;;90510343137-6102-49-20;MM01;35;V1;1;1;C29;FILTROS/RESPUESTOS;REPUESTOS;?;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1009535;ZSTO;FILTRO AIRE SIST COMB ATL COPCO;;3222118000;MM01;35;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;ATLAS COPCO ROC F9-11;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1009541;ZSTO;FILTRO HIDRAU COMPR ATL COPCO x;ATLAS COPC;1202804002 // 6060011168;MM01;35;V1;4;6;C29;FILTROS/RESPUESTOS;FILTROS;ATLAS COPCO ROC F9-11;KG;SIN PEDIDO;;;;;;;;;;
00365 RIO TINTO;1000024;ZSTO;FILTRO DE RESPIRADERO DE DEP HIDRAULICO;;5824046 // 5824058;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;BOMAG BW100 AD-11;KG;ZPAN;1000093048;DESPACHADO;4500134899;8/9/2026;8/9/2026;10/9/2026;30/10/2026;4/8/2026;C29;10156483
00365 RIO TINTO;1000033;ZSTO;FILTRO TRAMPA DE AGUA;FLEETGUARD;FS1212;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;TRASH MASTER;KG;ZPAN;1000094316;DESPACHADO;4500137090;10/9/2026;10/9/2026;10/9/2026;25/9/2026;25/8/2026;C29;10158483
00365 RIO TINTO;1001679;ZSTO;FICHA T.STECK MACHO 220V 16A 2P T XUN;;;U365;365;V1;8;16;C11;ELECTRICIDAD;ELECTRICIDAD;FICHAS;KG;ZPAN;1000094123;ADJUDICADO;4500137794;;;;21/9/2026;21/8/2026;C35;10158207
00365 RIO TINTO;1001704;ZSTO;PROTECTORFACIALSOPORTEARNESCREMALLERA;LIBUS;901383;U365;365;V1;14;30;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAN;1000095590;SIN TRATAMIENTO;;;;;16/10/2026;16/9/2026;;10160457
00365 RIO TINTO;1001717;ZSTO;PROTECTOR FACIAL BURBUJA INCOLORO;LIBUS // 3M // MSA // STEELPRO //;901386 // VISOR WP96 + SOPORTE // MSA VISOR CLEAR // STEELPRO BURBUJA CLEAR // DEPASCALE-BILVEX 002121;U365;365;V1;14;30;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAN;1000095590;SIN TRATAMIENTO;;;;;16/10/2026;16/9/2026;;10160457
00365 RIO TINTO;1001726;ZSTO;SUSPENSION CREMALLERA;LIBUS // 3M // MSA // STEELPRO //;MILENIUM // SUSPENSIÓN RATCHET H-700 // FAS-TRAC III // RATCHET STEELPRO // DEPASCALE-UCU2120PC ARNES FAS TRACK III;U365;365;V1;23;49;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAN;1000095590;SIN TRATAMIENTO;;;;;16/10/2026;16/9/2026;;10160457
00365 RIO TINTO;1001778;ZSTO;YERBA MATE X 500GRS X UN;;;U365;365;V1;72;155;C17;INSUMOS A;ALIMENTOS;?;KG;ZPAN;1000095590;SIN TRATAMIENTO;;;;;16/10/2026;16/9/2026;;10160457
00365 RIO TINTO;1001784;ZSTO;ACEITE  HY GARD X 209L;JOHN DEERE;HY GARD;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;LUBRICANTES;ACEITES;KG;ZPAN;1000094971;DESPACHADO;4500138127;12/9/2026;12/9/2026;15/9/2026;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1001786;ZSTO;ACEITE ISO 46 HIDRAULICO  X 205L;YPF S.A. // YPF S.A.;BP46 // 135392;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;LUBRICANTES;ACEITES;KG;ZPAN;1000094971;ADJUDICADO;4500137999;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1001804;ZSTO;GRASA LITIO LIMIT MO-2 (NEGRA) X 180 KG;YPF S.A. // YPF S.A. //;LIMIT MO-2 // 628793 // GADUS S2 V220;U365;365;V1;2;4;C29;FILTROS/RESPUESTOS;LUBRICANTES;GRASA;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001819;ZSTO;REFRIGERANTE VOLVO VCS X20LT;VOLVO CONS // // // VOLVO CONS // VOLVO CONS;VCS // 11715729 // 22567335 // 24078856 // 54486166;U365;365;V1;14;30;C29;FILTROS/RESPUESTOS;LUBRICANTES;VOLVO EC 480D - PL 3005D;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001827;ZSTO;CUBIERTA 12.00 R20 FG85 (lineal);PIRELLI NE // MICHELIN A // GOOD YEAR;FG85 // XZY3 // G686MSS;U365;365;V1;12;25;C03;EQUIPOS;CUBIERTAS;IVECO TRAKKER;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001840;ZSTO;CUBIERTA 17.5-25 VIAL SP 16 TELAS L2;FIRESTONE // PIRELLI NE // GOOD YEAR // MICHELIN A // // TITAN ARGE;L2 // PN-L2 // SGL-L2 // XTLA // BKT/GR-288 // TITAN L2;U365;365;V1;6;13;C03;EQUIPOS;CUBIERTAS;MOTONIVELADORA CAT Y JD;KG;ZPAN;1000094909;PICKEADO;4500138156;17/9/2026;17/9/2026;;4/10/2026;4/9/2026;C03;10159454
00365 RIO TINTO;1001842;ZSTO;PROTECTOR P CAMARA 12.00;;;U365;365;V1;27;58;C03;EQUIPOS;CUBIERTAS;CUBIERTAS;KG;ZPAN;1000093421;DESPACHADO;4500135634;16/9/2026;16/9/2026;16/9/2026;18/9/2026;10/8/2026;C03;10157053
00365 RIO TINTO;1001871;ZSTO;RESMA DE HOJA A4 70GR. X UN;;;U365;365;V1;36;77;C17;INSUMOS A;LIBRERIA;PAPEL;KG;ZPAN;1000095470;SIN TRATAMIENTO;;;;;14/10/2026;14/9/2026;;10160264
00365 RIO TINTO;1001872;ZSTO;RESMA DE HOJA A3 75GR. X UN;;;U365;365;V1;2;3;C17;INSUMOS A;LIBRERIA;PAPEL;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001878;ZSTO;CINTA DE ENMASCARAR 48MM X ROLLO;SCOTCH;;U365;365;V1;3;6;C17;INSUMOS A;LIBRERIA;CINTAS ADHESIVAS;KG;ZPAN;1000095590;SIN TRATAMIENTO;;;;;16/10/2026;16/9/2026;;10160457
00365 RIO TINTO;1001879;ZSTO;CINTA DE ENMASCARAR 24 MM XROLLO;;;U365;365;V1;3;6;C17;INSUMOS A;LIBRERIA;CINTAS ADHESIVAS;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001888;ZSTO;BOLSAS RESIDUOS XUN 102X130 NEGRA;;;U365;365;V1;533;1153;C17;INSUMOS A;LIMPIEZA;LIMPIEZA /SEGURIDAD;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001896;ZSTO;PULVERIZADOR P ALCOHOL LIQUIDO 500 ML;;;U365;365;V1;27;58;C17;INSUMOS A;LIMPIEZA;DIFUSOR;KG;ZPAN;1000095128;ADJUDICADO;4500138514;;;;9/10/2026;9/9/2026;C17;10159774
00365 RIO TINTO;1001905;ZSTO;DESODORANTE AEROSOL X360CM3;;;U365;365;V1;9;19;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAN;1000094971;ADJUDICADO;4500138514;;;;7/10/2026;7/9/2026;C17;10159523
00365 RIO TINTO;1001951;ZSTO;CANDADO 50MM XUN;;;U365;365;V1;2;4;C27;FERRETERIA MR01;FERRETERIA;ACCESORIOS;KG;ZPAN;1000094854;ADJUDICADO;4500138409;;;;3/10/2026;3/9/2026;C27;10159357
00365 RIO TINTO;1001952;ZSTO;TRAPO LIMPIO (BOLSAX10KG) XUN;;MÚLT. 10 KG;U365;365;V1;14;30;C27;FERRETERIA MR01;FERRETERIA;ACCESORIOS;KG;ZPAN;1000094238;ADJUDICADO;4500138733;;;;24/9/2026;24/8/2026;C27;10158366
00365 RIO TINTO;1001963;ZSTO;CINTA AISLADORA VERDE X10MT;;;U365;365;V1;27;58;C27;FERRETERIA MR01;FERRETERIA;INSUMOS;KG;ZPAN;1000095128;ADJUDICADO;4500138697;;;;9/10/2026;9/9/2026;C27;10159774
00365 RIO TINTO;1001969;ZSTO;ESMALTE SINT. AEROSOL BLANCO X440CC;;KUWAIT-SINTEPLAST;U365;365;V1;9;19;C22;INSUMOS C;PINTURAS;PINTURA AEROSOL;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1001985;ZSTO;VIDRIOP CARETASOLDADOR50X105MMINCOLORO;;;U365;365;V1;8;16;C27;FERRETERIA MR01;SOLDADURA;ACCESORIOS;KG;ZPAN;1000094774;ADJUDICADO;4500138409;;;;2/10/2026;2/9/2026;C27;10159254
00365 RIO TINTO;1002003;ZSTO;CAMISA JEAN T.44 C LOGO;;;U365;365;V1;40;87;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAN;1000094971;ADJUDICADO;4500137945;;;;7/10/2026;7/9/2026;C28;10159523
00365 RIO TINTO;1002047;ZSTO;CAMISETA PRIMERA PIEL T.XXL;;;U365;365;V1;29;62;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;1000095369;ADJUDICADO;4500138430;;;;11/10/2026;11/9/2026;C28;10160079
00365 RIO TINTO;1002058;ZSTO;CAMPERA ABRIGO T. L ROJA CON LOGO;No aplica;CON REFLECTIVO T. L;U365;365;V1;17;37;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAN;1000093876;ADJUDICADO;4500136284;;;;18/9/2026;18/8/2026;C28;10157758
00365 RIO TINTO;1002059;ZSTO;CAMPERA ABRIGO T. XL ROJA CON LOGO;No aplica;CON REFLECTIVO T. XL;U365;365;V1;17;37;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;ZPAN;1000095128;ADJUDICADO;4500138430;;;;9/10/2026;9/9/2026;C28;10159774
00365 RIO TINTO;1002071;ZSTO;CAMPERA DESCARNE T.XXXL;;;U365;365;V1;6;13;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;ZPAN;1000094854;ADJUDICADO;4500137655;;;;3/10/2026;3/9/2026;C28;10159357
00365 RIO TINTO;1002186;ZSTO;CORREA VENTILADOR;VOLVO CONS;VOE20459311;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;CORREAS;VOLVO EC 480D;KG;ZPAN;1000094316;DESPACHADO;4500137134;11/9/2026;11/9/2026;15/9/2026;25/9/2026;25/8/2026;C29;10158483
00365 RIO TINTO;1002187;ZSTO;CORREA ALTERNADOR;VOLVO CONS;VOE15142467;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;CORREAS;VOLVO EC 480D;KG;ZPAN;1000093048;ADJUDICADO;4500135089;;;;30/10/2026;4/8/2026;C29;10156483
00365 RIO TINTO;1002188;ZSTO;CORREA ACCESORIO;;8PK1445;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;CORREAS;CAMION VW 17-210 VOLCADOR;KG;ZPAN;1000093421;ADJUDICADO;4500135882;;;;18/9/2026;10/8/2026;C29;10157053
00365 RIO TINTO;1002207;ZSTO;CORREA ALTERNADOR;HAULOTTE G // No aplica // CONTINENTA;4000053460 // 2614B543 // AVX 13X1188;U365;365;V1;4;8;C29;FILTROS/RESPUESTOS;CORREAS;HAULOTTE 4014 /4017;KG;ZPAN;1000089261;ADJUDICADO;4500129529;;;;18/9/2026;29/5/2026;C29;10151231
00365 RIO TINTO;1002211;ZSTO;CORREA VENTILADOR;;10PK1448-20712530 // 10PK1448-24635977;U365;365;V1;14;30;C29;FILTROS/RESPUESTOS;CORREAS;PLATAFORMA DE MANTENIMIENTO VE;KG;ZPAN;1000094774;DESPACHADO;4500137502;10/9/2026;10/9/2026;11/9/2026;2/10/2026;2/9/2026;C29;10159254
00365 RIO TINTO;1002212;ZSTO;CORREA DE ALTERNADOR;CATERPILLA // No aplica //;8PK1537 // 22275091 // 8PK1535 // 8PK-1540;U365;365;V1;14;30;C29;FILTROS/RESPUESTOS;CORREAS;PLATAFORMA DE MANTENIMIENTO VE;KG;ZPAN;1000094774;DESPACHADO;4500137590;10/9/2026;10/9/2026;11/9/2026;2/10/2026;2/9/2026;C29;10159254
00365 RIO TINTO;1002228;ZSTO;INSERTO PATIN DE CIRCULO;JOHN DEERE // //;T141732 // T418904 // T453854;U365;365;V1;22;47;C29;FILTROS/RESPUESTOS;DESGASTE;JD 770 / JD 670D;KG;ZPAN;1000094098;DESPACHADO;4500137285;10/9/2026;10/9/2026;11/9/2026;21/9/2026;21/8/2026;C29;10158165
00365 RIO TINTO;1002236;ZSTO;BULON PARA CUCHILLA XUN;CATERPILLA;5J4773;U365;365;V1;86;185;C29;FILTROS/RESPUESTOS;DESGASTE;CAT 140K // CAT 988H // CAT D6T;KG;SIN PEDIDO;;;;;;;;;;
00365 RIO TINTO;1002302;ZSTO;BRAZO ESCARIFICADOR CAT;CATERPILLA // No aplica // CATERPILLA;9F5124 // 19572189 // 1957218;U365;365;V1;16;35;C29;FILTROS/RESPUESTOS;DESGASTE;DIENTES/UÑAS/CUCHILLAS;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1002363;ZSTO;DIENTE X UN;JOHN DEERE // JOHN DEERE;TK250LD // 250LD;U365;365;V1;2;4;C29;FILTROS/RESPUESTOS;DESGASTE;544K;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1002444;ZSTO;CUCHILLA;CATERPILLA;7D1576;U365;365;V1;4;8;C29;FILTROS/RESPUESTOS;DESGASTE;CAT 140K;KG;ZPAN;1000094854;ADJUDICADO;4500138100;;;;3/10/2026;3/9/2026;C29;10159357
00365 RIO TINTO;1002473;ZSTO;FILTRO COMBUSTUBLE XUN;JOHN DEERE;RE522878;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;JD 544J, 544K;KG;ZPAN;1000094971;ADJUDICADO;4500138227;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002480;ZSTO;FILTRO ACEITE;BOMAG GMBH // DONALDSON;5710640 // P553771;U365;365;V1;11;23;C29;FILTROS/RESPUESTOS;FILTROS;BOMAG 213/219;KG;ZPAN;1000094971;ADJUDICADO;4500138028;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002491;ZSTO;FILTRO ACEITE MOTOR;CATERPILLA // No aplica;2698325 // 4621171;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;CAT 938H;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1002506;ZSTO;FILTRO AIRE DARMET P SULLEIR;DARMET;V728;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;185Q;KG;ZPAN;1000094971;DESPACHADO;4500138090;14/9/2026;14/9/2026;15/9/2026;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002511;ZSTO;FILTRO AIRE DARMET P SULLAIR;DARMET //;V728S // P777524;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;185Q;KG;ZPAN;1000094971;ADJUDICADO;4500138028;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002514;ZSTO;FILTRO ACEITE;JOHN DEERE // JOHN DEERE;RE541420 // RE504836;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;J.D. 544K/310J;KG;ZPAN;1000094971;ADJUDICADO;4500138227;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002546;ZSTO;FILTRO HIDRAULICO;JOHN DEERE //;AT308274 // AT367840;U365;365;V1;4;8;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;ZPAN;1000092296;RECEPCIONADO;4500134121;31/7/2026;;;10/9/2026;22/7/2026;C29;10155372
00365 RIO TINTO;1002606;ZSTO;FILTRO COMBUSTIBLE X UN;JOHN DEERE;AT365869;U365;365;V1;6;12;C29;FILTROS/RESPUESTOS;FILTROS;JD 850J;KG;ZPAN;1000094098;PICKEADO;4500137188;17/9/2026;17/9/2026;;21/9/2026;21/8/2026;C29;10158165
00365 RIO TINTO;1002610;ZSTO;FILTRO AIRE SECUNDARIO;JOHN DEERE;AT175224;U365;365;V1;6;12;C29;FILTROS/RESPUESTOS;FILTROS;JD 850J;KG;ZPAN;1000094098;PICKEADO;4500137188;17/9/2026;17/9/2026;;21/9/2026;21/8/2026;C29;10158165
00365 RIO TINTO;1002621;ZSTO;FILTRO AIRE 1 XUN;JOHN DEERE;AT300487;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;JD. 544K;KG;ZPAN;1000094971;ADJUDICADO;4500138227;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002623;ZSTO;FILTRO AIRE 2 XUN;JOHN DEERE;AT314583;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;JOHN DEERE;KG;ZPAN;1000094971;ADJUDICADO;4500138227;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002627;ZSTO;FILTRO;FLEETGUARD // DONALDSON // No aplica // DARMET;AF25523 // P537877 // RS3745 // VP2769;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;GROVE RT540E;KG;ZPAN;1000094971;ADJUDICADO;4500138028;;;;7/10/2026;7/9/2026;C29;10159523
00365 RIO TINTO;1002700;ZSTO;FILTRO DE ACEITE MOTOR;FLEETGUARD;LF670;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;OBSOLETO;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1002703;ZSTO;FILTRO DE ACEITE MOTOR;FLEETGUARD;LF777;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;ZPAN;1000094316;DESPACHADO;4500137090;10/9/2026;10/9/2026;10/9/2026;25/9/2026;25/8/2026;C29;10158483
00365 RIO TINTO;1002704;ZSTO;FILTRO AIRE XUN;CATERPILLA;6I2501;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;ZPAN;1000094638;DESPACHADO;4500137606;11/9/2026;11/9/2026;15/9/2026;30/9/2026;31/8/2026;C03;10159007
00365 RIO TINTO;1002705;ZSTO;FILTRO AIRE XUN;CATERPILLA;6I2502;U365;365;V1;3;6;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1002706;ZSTO;FILTRO COMBUSTIBLE XUN;CATERPILLA // // //;1R0762 // FF5624 // P550625 // SN 55429;U365;365;V1;2;3;C29;FILTROS/RESPUESTOS;FILTROS;CAT 980H, CAT 336 DLME,988H;KG;ZPAN;1000094638;DESPACHADO;4500137606;11/9/2026;11/9/2026;15/9/2026;30/9/2026;31/8/2026;C03;10159007
00365 RIO TINTO;1002734;ZSTO;FILTRO AIRE SECUNDARIO;CATERPILLA // DONALDSON;2456376 // P782108;U365;365;V1;6;12;C29;FILTROS/RESPUESTOS;FILTROS;CAT 140K;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1002735;ZSTO;FILTRO AIRE PRIMARIO XUN;CATERPILLA // DONALDSON;2456375 // P782105;U365;365;V1;5;10;C29;FILTROS/RESPUESTOS;FILTROS;CAT;KG;ZPAN;1000095128;ADJUDICADO;4500138748;;;;9/10/2026;9/9/2026;C29;10159774
00365 RIO TINTO;1002736;ZSTO;FILTRO TANQUE HIDRAULICO XUN;CATERPILLA;1R0774;U365;365;V1;4;8;C29;FILTROS/RESPUESTOS;FILTROS;CAT 416E // 140K;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
